127.0.0.1 - - [23/Jul/2019:01:29:43 +0000] "GET /swagger-ui-bundle.js HTTP/1.1" 200 1207386 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:29:43 +0000] "GET /favicon-32x32.png HTTP/1.1" 200 1141 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:29:46 +0000] "POST /api/documents HTTP/1.1" 200 1037 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:29:51 +0000] "GET /api/documents HTTP/1.1" 200 1048 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:32:27 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:32:29 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:34:26 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:35:21 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:35:22 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:35:28 +0000] "PATCH /api/documents HTTP/1.1" 200 1349 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:35:33 +0000] "GET /api/documents/5d3664598d9c6104ab78f4f8 HTTP/1.1" 200 1347 "-" "PostmanRuntime/7.15.0"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "PATCH /api/documents HTTP/1.1" 200 1319 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "PATCH /api/documents HTTP/1.1" 200 1605 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:35:51 +0000] "GET /api/documents/5d3664778de34304bd717282 HTTP/1.1" 200 1603 "-" "node-superagent/3.8.3"
127.0.0.1 - - [23/Jul/2019:01:37:04 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:38:02 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "PostmanRuntime/7.15.0"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 1319 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 1635 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 1984 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 2358 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 2644 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:29 +0000] "PATCH /api/documents HTTP/1.1" 200 2966 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:30 +0000] "PATCH /api/documents HTTP/1.1" 200 3321 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:30 +0000] "PATCH /api/documents HTTP/1.1" 200 3688 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:30 +0000] "PATCH /api/documents HTTP/1.1" 200 4039 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:38:30 +0000] "GET /api/documents/5d3665157e710104ec29e7c6 HTTP/1.1" 200 4037 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 1319 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 1635 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 1984 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 2358 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 2644 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 2966 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:11 +0000] "PATCH /api/documents HTTP/1.1" 200 3321 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:12 +0000] "PATCH /api/documents HTTP/1.1" 200 3688 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:12 +0000] "PATCH /api/documents HTTP/1.1" 200 4039 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:12 +0000] "GET /api/documents/5d36653f5d77b6051a6ebdde HTTP/1.1" 200 4037 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 1319 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 1635 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 1984 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 2358 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 2644 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 2966 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 3321 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 3688 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "PATCH /api/documents HTTP/1.1" 200 4039 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:39:35 +0000] "GET /api/documents/5d366557992cd10532ebed94 HTTP/1.1" 200 4037 "-" "node-superagent/3.8.3"
127.0.0.1 - - [23/Jul/2019:01:54:03 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:56:29 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:01:58:39 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:00:45 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:01:44 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:02:20 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:03:17 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:03:23 +0000] "PATCH /api/documents/hold HTTP/1.1" 200 1028 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:05:57 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:06:01 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:06:12 +0000] "PATCH /api/documents/hold HTTP/1.1" 200 1141 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:06:16 +0000] "GET /api/documents HTTP/1.1" 200 1143 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:11:06 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:11:13 +0000] "GET /api/documents/5d366cbabd7cfe06f919ffed HTTP/1.1" 200 1027 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:11:19 +0000] "PATCH /api/documents/hold HTTP/1.1" 200 1141 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:11:49 +0000] "PATCH /api/documents/hold HTTP/1.1" 200 1254 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:12:54 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:13:00 +0000] "GET /api/documents/5d366d26e3e61707171dba67 HTTP/1.1" 200 1027 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:13:15 +0000] "PATCH /api/documents/5d366d26e3e61707171dba67/hold HTTP/1.1" 200 1141 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:13:18 +0000] "GET /api/documents/5d366d26e3e61707171dba67 HTTP/1.1" 200 1140 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:15:24 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:15:28 +0000] "GET /api/documents/5d366dbc82d9e30728d24590 HTTP/1.1" 200 1027 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:15:51 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:15:55 +0000] "GET /api/documents/5d366dd7c60781073437d084 HTTP/1.1" 200 1027 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:16:02 +0000] "PATCH /api/documents/5d366dd7c60781073437d084/hold HTTP/1.1" 200 1141 "-" "PostmanRuntime/7.15.0"
127.0.0.1 - - [23/Jul/2019:02:22:17 +0000] "GET /swagger HTTP/1.1" 200 9551 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:17 +0000] "GET /swagger-ui.css HTTP/1.1" 200 26383 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:17 +0000] "GET /swagger-ui-standalone-preset.js HTTP/1.1" 200 280846 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:17 +0000] "GET /swagger-ui-bundle.js HTTP/1.1" 200 1207386 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:21 +0000] "POST /api/documents HTTP/1.1" 200 1037 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:34 +0000] "GET /api/documents/5d366f5d941fd9077d218fec HTTP/1.1" 200 1045 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:02:22:44 +0000] "PATCH /api/documents/5d366f5d941fd9077d218fec/hold HTTP/1.1" 200 1159 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
